genre;tempo
soul;106.2191183
indie;147.0932614
pop;98.43946093
country;106.7615346
soul;109.3218454
pop;95.18688482
soul;113.3544882
electronic;122.7503863
hip-hop;94.1050642
hip-hop;114.9148101
jazz;104.2028177
classical;103.9032894
pop;134.0346598
hip-hop;98.6524076
pop;99.46899823
pop;138.2771578
pop;110.5444039
drum-and-bass;159.3925186
classical;100.6297858
hip-hop;83.39597948
latin;98.73230863
metal;148.0548453
soul;97.36092305
pop;119.0872747
hip-hop;102.3158798
metal;140.7059488
r&b;89.71255539
hip-hop;114.7854852
pop;135.5165308
classical;107.8382054
country;106.8863926
hip-hop;91.29380845
punk;175.7558067
pop;90.38027228
country;86.03189392
hip-hop;105.8929664
electronic;136.951568
rock;139.783649
latin;95.87961034
pop;108.1383882
soul;102.9292266
pop;103.7040351
r&b;76.2803148
rock;139.857268
metal;111.0774345
ambient;74.37556266
metal;129.6687589
rock;123.9398456
hip-hop;105.6567395
jazz;115.4912663
indie;111.2382074
pop;121.5774643
drum-and-bass;163.4663429
metal;150.128813
k-pop;119.519588
pop;127.5312932
pop;125.5023386
pop;133.136685
folk;118.0461973
electronic;139.7269407
jazz;135.3108846
drum-and-bass;197.4834194
blues;122.8249787
rock;134.6593095
electronic;120.4538927
electronic;140.764478
rock;144.0635271
r&b;105.1909804
pop;115.5426126
jazz;105.0257162
soul;104.6314515
metal;158.5631741
jazz;118.5319501
electronic;138.9669504
drum-and-bass;168.360449
k-pop;137.4683835
hip-hop;94.67588234
hip-hop;75.88215114
electronic;127.1813737
pop;100.1215278
rock;114.9533322
blues;94.95549137
folk;101.8840396
indie;130.882444
hip-hop;123.1870021
gospel;99.05362267
latin;118.7158309
k-pop;130.6313379
folk;124.579123
reggae;74.58640338
k-pop;120.9989095
metal;165.777011
r&b;121.2706695
hip-hop;119.7180956
punk;148.3729302
gospel;90.94599819
indie;115.9434515
rock;141.8563025
electronic;125.1141823
pop;123.3542796
electronic;129.1984393
metal;141.5267413
electronic;139.6794105
ambient;80.10002685
latin;119.600458
hip-hop;116.7551039
r&b;104.9022057
jazz;128.6019481
hip-hop;108.4729487
rock;141.0527807
indie;114.1806241
reggae;71.75128794
r&b;86.95871775
ambient;83.90536624
ambient;69.01591536
classical;114.3591186
rock;132.0471255
pop;107.1257809
electronic;128.1667817
pop;125.2043125
drum-and-bass;155.0453311
drum-and-bass;187.5713386
k-pop;123.8193467
classical;84.97698665
jazz;118.0490221
country;114.648055
electronic;148.0392487
classical;124.2370264
pop;79.12102682
r&b;110.8503532
rock;127.3640979
ambient;50
electronic;137.3383388
folk;102.4902522
rock;130.3113249
hip-hop;83.72501793
pop;88.41748887
drum-and-bass;158.6887232
metal;163.0535254
pop;123.6563588
country;94.74925391
metal;136.5047762
hip-hop;88.30172069
hip-hop;105.6387782
hip-hop;125.086979
hip-hop;86.78622595
country;107.3730787
hip-hop;71.53122808
country;136.1107246
jazz;128.829947
hip-hop;114.4054648
rock;126.4668513
soul;113.2988083
pop;128.5354629
rock;110.0359631
electronic;120.8657844
r&b;87.93345842
hip-hop;79.43879049
rock;146.5153287
blues;102.762794
hip-hop;89.32888606
r&b;102.1207632
soul;125.6896383
electronic;141.7381079
electronic;111.7298296
hip-hop;78.95970184
rock;126.8830954
soul;120.2713292
pop;106.5341735
ambient;61.48066708
classical;108.1384211
electronic;124.9430052
hip-hop;106.1721657
k-pop;123.8413166
folk;98.68935363
electronic;122.0326389
pop;102.882965
latin;85.76994197
jazz;116.3585991
gospel;114.6131657
pop;143.1204726
classical;138.1451295
r&b;87.5861677
metal;149.7749533
folk;112.8552549
blues;128.0596347
classical;82.90621886
ambient;72.91553378
hip-hop;95.67524283
hip-hop;81.53699423
punk;170.1883323
pop;105.99175
soul;116.0360804
k-pop;119.0016102
reggae;63.85287582
pop;125.5795053
rock;128.9872291
pop;116.0082476
soul;90.54119911
latin;114.2102184
r&b;93.50170664
jazz;100.4315065
folk;124.4272873
latin;105.6929127
classical;105.1427049
pop;129.5281597
classical;116.8788677
folk;94.63838021
k-pop;113.7796281
punk;163.2790296
rock;115.5639179
r&b;112.1341419
reggae;94.93485512
reggae;91.99004482
indie;113.8677691
pop;130.0157074
rock;147.5126824
pop;124.3081645
metal;145.7433311
k-pop;130.3784819
pop;104.42651
blues;108.16309
ambient;88.21573115
folk;130.7121329
rock;126.9473914
classical;110.2720561
folk;117.9748362
hip-hop;117.0994862
pop;121.7772051
pop;102.2466604
hip-hop;108.8573528
blues;104.4551577
pop;141.041224
pop;142.0347648
jazz;148.8786419
electronic;107.5796319
hip-hop;96.86787826
country;119.2366483
rock;117.445887
hip-hop;108.5807304
soul;95.50199445
metal;143.4089831
k-pop;128.3502363
electronic;116.7684166
hip-hop;94.51853175
hip-hop;93.56791034
rock;130.6310407
r&b;106.7366573
electronic;105.8390845
r&b;99.22102692
rock;141.6419574
pop;90.26603682
rock;133.4716578
latin;118.2192377
punk;177.8691311
rock;144.1374381
hip-hop;116.6706633
hip-hop;99.30823829
r&b;115.2943346
hip-hop;105.8155803
country;102.6441221
blues;114.4259402
r&b;122.1836667
pop;147.928198
rock;125.4737586
pop;113.9821199
rock;99.0345006
electronic;131.7569083
classical;87.69550225
hip-hop;117.1939881
metal;158.4015086
classical;92.60772911
soul;90.12332382
classical;124.4433474
hip-hop;100.4246677
pop;119.5526386
pop;135.4907617
rock;149.6662281
hip-hop;106.832099
pop;132.2228695
jazz;98.11297901
rock;149.4627202
punk;195.8702272
pop;145.6256864
k-pop;123.6544814
hip-hop;89.80610385
hip-hop;78.64037356
indie;143.4738874
hip-hop;88.02632032
classical;111.6833195
r&b;98.16601933
hip-hop;88.80791848
hip-hop;104.6971828
punk;176.6450925
hip-hop;87.18291829
soul;109.486575
r&b;106.5465111
reggae;87.9020326
k-pop;116.9014118
jazz;136.6829457
metal;151.1568299
jazz;123.6594888
hip-hop;90.96666964
drum-and-bass;153.4788884
pop;134.584617
classical;101.7979244
punk;164.9180332
jazz;131.0843075
rock;165.1064063
folk;130.627894
reggae;82.26823772
reggae;83.17481303
folk;113.8007023
latin;128.2127047
electronic;110.1648698
r&b;102.047022
latin;103.7969402
hip-hop;96.03085075
country;130.2759884
rock;112.5192643
rock;144.9169374
metal;135.4581383
hip-hop;97.60439773
pop;113.6601176
r&b;96.30421489
classical;112.3182537
jazz;120.4146516
hip-hop;83.19847686
rock;109.2758389
latin;81.88690867
indie;138.2736161
r&b;112.7366453
metal;153.6258563
rock;117.9392293
rock;148.4764565
hip-hop;79.80702914
folk;107.9979949
pop;153.5045899
k-pop;115.9131761
jazz;98.16590321
jazz;97.57153043
r&b;100.5686806
indie;129.2915008
rock;116.8564545
pop;112.6491586
jazz;117.5606353
indie;118.5684648
drum-and-bass;166.4996643
country;107.7416778
electronic;130.1216658
pop;116.2222377
soul;100.6707918
punk;143.1270473
hip-hop;91.51839462
k-pop;130.3461371
latin;105.3746037
latin;102.1498496
blues;115.3952058
latin;107.4212374
pop;115.2348344
rock;148.1882649
jazz;112.6631427
r&b;64.64714867
pop;118.1627511
pop;108.7472711
rock;149.2096898
ambient;70.24618388
latin;128.1938419
hip-hop;96.46384723
hip-hop;106.3004983
hip-hop;95.52222315
electronic;126.5723552
jazz;116.3656083
pop;134.6015439
hip-hop;61.71612467
reggae;89.99526948
hip-hop;88.61631847
electronic;124.7714532
r&b;93.55190899
rock;121.785251
hip-hop;105.2530931
reggae;104.0790547
hip-hop;86.60401019
pop;139.6613262
classical;100.7787322
electronic;116.9850221
indie;100.6726042
punk;166.1620109
folk;123.949708
rock;133.1224039
folk;117.8694927
classical;110.5758637
r&b;90.78027889
pop;117.5633988
pop;119.0035621
latin;97.00380086
folk;97.29526013
jazz;88.20571642
drum-and-bass;178.1596111
electronic;131.7381593
folk;96.30081114
electronic;141.8990826
rock;117.1099699
indie;126.0301504
folk;122.5573187
pop;142.9409492
r&b;77.39988148
rock;128.5752142
country;113.2440009
pop;123.0818052
pop;110.6658415
hip-hop;104.694904
pop;136.296683
jazz;100.530524
hip-hop;126.5559233
pop;129.0741424
electronic;130.3276771
hip-hop;110.1052175
metal;142.1020622
electronic;135.6427523
latin;122.1906244
electronic;130.2967613
rock;113.1858608
electronic;128.9089659
pop;136.123851
rock;132.921188
hip-hop;123.0515391
r&b;129.1227048
hip-hop;103.4924014
classical;92.42267332
electronic;156.9786136
r&b;108.8124344
rock;120.7140569
r&b;99.46590177
r&b;89.89872266
jazz;97.60819488
r&b;106.9726111
rock;113.235263
pop;95.94683977
drum-and-bass;172.3044154
folk;110.4871594
hip-hop;71.26992483
electronic;141.5495586
k-pop;112.2947656
latin;121.237455
hip-hop;101.9700462
hip-hop;78.01286457
hip-hop;91.57814388
blues;91.58621807
pop;116.5801263
k-pop;107.7990476
pop;124.19479
country;115.8166858
hip-hop;98.90797156
ambient;89.86769526
k-pop;138.7849043
country;113.4341598
r&b;110.2459671
pop;119.871977
indie;145.0346905
rock;127.657538
rock;147.1941071
pop;135.5991816
pop;125.9472371
metal;158.5988294
pop;87.53501588
hip-hop;120.0019445
rock;131.9181568
electronic;150.3032535
pop;99.44177927
electronic;127.0079118
rock;113.9752283
electronic;126.3401211
pop;99.64791378
hip-hop;112.1157788
rock;127.1638572
latin;114.1206213
electronic;115.50831
electronic;95.20605108
pop;109.5893778
rock;130.6332935
rock;132.290032
pop;138.3853223
classical;114.2388399
r&b;69.36560202
pop;117.8235181
folk;98.41443169
pop;131.6535411
country;131.1529043
pop;119.6926946
jazz;100.0048801
indie;143.0685044
latin;115.7424858
country;105.2682784
jazz;104.1434595
rock;141.4178096
punk;176.9000737
reggae;89.69382148
hip-hop;114.9688695
ambient;83.2399081
folk;120.8847468
classical;111.1456308
ambient;77.76893308
electronic;132.0876283
hip-hop;113.6847498
country;105.5038133
soul;88.48265742
pop;99.91360174
hip-hop;90.20865356
country;126.2685566
hip-hop;89.41657171
folk;109.4739488
electronic;109.7083857
folk;116.9412927
latin;110.9711339
electronic;117.6296829
pop;118.1421211
pop;101.0033243
electronic;137.1502071
country;111.3772515
folk;134.8564508
r&b;106.2771475
rock;111.4406536
rock;120.6463179
hip-hop;69.71587516
k-pop;167.5867946
latin;97.55278825
jazz;114.0492111
electronic;125.2972547
reggae;72.68880297
electronic;129.9288061
rock;146.0609826
r&b;104.7936905
electronic;107.3494643
blues;116.9214278
r&b;99.09665002
electronic;124.7305727
punk;167.4918515
punk;184.7977164
punk;147.7062953
drum-and-bass;169.3106563
hip-hop;111.6023202
hip-hop;102.5740493
pop;114.6620849
pop;122.2503172
reggae;94.76406895
classical;130.8904245
jazz;83.01095469
classical;109.3278495
pop;124.0275665
rock;115.7274025
electronic;117.0884161
folk;112.5581696
jazz;82.73659696
blues;100.3302193
metal;112.0433101
electronic;153.0733367
rock;148.7938865
pop;118.3708811
r&b;86.98679016
latin;149.569082
soul;107.7820027
folk;132.6433502
latin;91.26317433
metal;138.6674915
rock;142.2845601
indie;126.1554372
hip-hop;106.8516945
electronic;130.1021692
hip-hop;111.9485616
hip-hop;90.4663928
jazz;143.8622105
rock;103.665867
hip-hop;96.05181602
rock;140.9228901
pop;136.1723236
country;111.3366176
folk;106.4298292
pop;126.8521874
soul;82.04493311
hip-hop;84.00024488
folk;125.9397993
pop;122.3802759
pop;101.7836297
electronic;148.8579961
metal;171.5120736
country;147.0317735
soul;118.3558619
gospel;117.147033
rock;142.662644
r&b;99.8952957
country;123.3350581
latin;98.63752657
indie;115.5171003
metal;133.6394855
folk;95.69052125
rock;114.7912075
latin;108.3766332
k-pop;131.8103424
rock;133.4569119
reggae;103.5569239
jazz;147.4730675
metal;143.5995509
country;121.118216
k-pop;111.7788432
rock;141.9213462
k-pop;114.0212834
rock;126.7136785
jazz;127.2512066
r&b;90.10706739
pop;128.3669134
jazz;115.6016086
ambient;88.48770012
pop;95.83489785
hip-hop;102.5692554
metal;153.1624955
r&b;68.95726089
electronic;136.1968096
jazz;104.4138416
hip-hop;98.93760136
folk;113.8619804
pop;115.9836683
r&b;105.52678
ambient;71.39798316
metal;158.2707228
indie;116.3515818
hip-hop;102.7303008
k-pop;139.5900317
r&b;114.8566287
pop;99.35907311
pop;114.6026767
metal;157.1149005
metal;164.0712764
reggae;97.15399534
metal;176.1967893
r&b;84.66220113
pop;110.2623034
gospel;93.69905392
r&b;128.5062589
indie;141.6467075
blues;99.52589515
pop;94.90649307
punk;153.0151862
r&b;97.07402774
pop;93.52438734
punk;159.8520667
hip-hop;93.85899882
pop;115.0195339
metal;160.4516471
electronic;134.1256234
country;119.4614308
metal;145.9079011
pop;104.0474879
jazz;118.6780386
rock;131.4687301
electronic;133.648224
r&b;88.43744383
gospel;128.7831066
indie;121.0633859
reggae;57.9420649
folk;97.70427679
metal;173.931976
rock;154.2645723
latin;109.5253954
indie;145.0176809
pop;123.9038321
pop;126.408794
pop;120.132846
hip-hop;92.98998674
indie;127.479298
pop;109.5913896
hip-hop;111.0153951
k-pop;107.2373393
drum-and-bass;185.1444844
country;109.2739822
ambient;86.85531558
hip-hop;85.48019052
rock;118.8344941
pop;118.8772379
folk;108.6002647
soul;122.9341722
k-pop;138.0319267
rock;107.0187791
electronic;123.0796004
hip-hop;111.6407597
metal;114.8539477
pop;132.6453014
electronic;115.318759
blues;85.24284936
hip-hop;89.39654091
soul;76.20129475
folk;107.3843127
pop;114.104924
electronic;138.477403
k-pop;101.1665392
rock;132.9560371
metal;136.5255009
gospel;68.04555928
punk;160.3262977
pop;125.0648994
classical;101.8301916
electronic;127.9999668
latin;151.5120723
hip-hop;112.3565013
electronic;129.8421529
folk;136.8706219
gospel;70.07761965
gospel;112.5234063
pop;111.993532
latin;93.14605849
jazz;145.3052391
electronic;121.7720774
pop;123.0766757
k-pop;117.0014884
rock;127.8310967
electronic;123.1896248
reggae;101.2061922
hip-hop;88.34162503
rock;115.6732721
electronic;141.2673316
folk;130.4599681
latin;112.6368184
electronic;146.120886
classical;80.7822052
gospel;107.7885527
rock;107.5001884
reggae;95.96604205
jazz;128.3208495
rock;150.1411233
folk;132.712416
hip-hop;83.33552425
ambient;96.47995762
r&b;105.4775456
ambient;75.93332301
hip-hop;114.6810715
metal;138.2417527
ambient;90.97007139
hip-hop;67.41538928
punk;170.238954
jazz;118.0376552
k-pop;121.4961537
hip-hop;106.8679135
pop;120.4844261
blues;119.4766642
pop;121.1187247
country;114.8267465
rock;128.6945453
classical;111.5705731
rock;130.6272421
drum-and-bass;177.6469349
r&b;92.52887826
hip-hop;121.5053674
rock;115.6929432
jazz;102.050993
hip-hop;84.25265678
rock;125.8176764
pop;143.9501003
electronic;142.8633244
indie;107.0989703
rock;113.3772675
k-pop;117.0794217
country;100.4237885
metal;140.6272039
gospel;105.7744185
soul;134.1924357
pop;129.1908774
punk;184.5050937
rock;146.2839323
r&b;80.41731344
pop;114.4729278
rock;153.2602457
ambient;86.03314328
rock;120.3224885
gospel;94.20883973
k-pop;117.1902006
pop;89.86596589
hip-hop;115.8453269
hip-hop;78.15821897
metal;144.5010096
jazz;83.15203778
country;85.60224964
folk;89.06591642
r&b;111.4904466
jazz;137.5092229
r&b;128.5238831
rock;121.0873472
rock;141.318264
folk;114.5033416
ambient;73.51087321
electronic;120.5994329
latin;123.0192121
classical;112.9302787
soul;85.63956998
pop;118.7838774
k-pop;135.7253917
indie;133.0373078
ambient;71.63200337
jazz;121.5416986
pop;143.5194631
hip-hop;96.28674846
latin;121.5049353
indie;129.0531668
electronic;106.5061574
jazz;114.6155914
pop;92.46890274
rock;142.2487152
rock;131.7434908
gospel;109.1714564
r&b;86.52639923
electronic;127.62097
classical;107.0918481
electronic;137.0620716
pop;114.8739172
metal;137.691544
pop;144.8611512
hip-hop;75.1311045
pop;108.5100291
folk;101.0911051
latin;98.38579095
electronic;104.7707346
pop;119.8494807
drum-and-bass;151.5449697
pop;104.118772
folk;96.2323705
rock;136.754762
metal;143.4916842
hip-hop;82.23264008
blues;92.36047012
electronic;117.3461785
blues;110.2037801
classical;92.84133234
reggae;77.53264605
jazz;132.1362624
pop;114.218559
indie;127.8472369
r&b;93.44056677
latin;108.3262549
hip-hop;95.88314639
electronic;128.3273602
hip-hop;111.8620683
classical;101.7042866
rock;123.3132998
r&b;112.5932548
electronic;120.1452395
k-pop;102.3653152
pop;114.5263415
latin;100.5167565
pop;112.170993
metal;130.1236301
pop;99.68249227
country;111.2993561
drum-and-bass;199.3802424
r&b;94.43444466
pop;134.8757574
blues;110.7166718
jazz;128.9290537
electronic;126.9748034
pop;117.0236855
electronic;135.4744824
classical;92.48689328
indie;117.8091148
soul;113.2629298
r&b;91.91300121
pop;114.0310281
latin;103.2285218
rock;155.2624436
electronic;140.9501184
r&b;110.6482225
drum-and-bass;154.5657475
hip-hop;99.25425352
rock;100.8099725
